State,seat_number,pollster_rating_name,start_date,end_date,sample_size,population,partisan,cycle,election_date,stage,ranked_choice_reallocated,party,candidate_name,pct
MT,1,University of Montana (Big Sky Poll),6/17/2020,6/26/2020,517,rv,,2020,11/3/2020,general,FALSE,REP,Matt Rosendale,45
VA,5,Public Policy Polling,6/24/2020,6/25/2020,1163,v,D,2020,11/3/2020,general,FALSE,DEM,Bryant Cameron Webb,41
VA,5,Public Policy Polling,6/24/2020,6/25/2020,1163,v,D,2020,11/3/2020,general,FALSE,REP,"Robert G. ""Bob"" Good",43
AR,2,ALG Research,6/18/2020,6/24/2020,501,lv,D,2020,11/3/2020,general,FALSE,DEM,Joyce Ann Elliott,43
AR,2,ALG Research,6/18/2020,6/24/2020,501,lv,D,2020,11/3/2020,general,FALSE,REP,French Hill,50
PA,16,Public Policy Polling,6/22/2020,6/23/2020,726,v,D,2020,11/3/2020,general,FALSE,DEM,Kristy Marie Gnibus,40
PA,16,Public Policy Polling,6/22/2020,6/23/2020,726,v,D,2020,11/3/2020,general,FALSE,REP,Mike Kelly,48
NY,24,DCCC Targeting and Analytics Department,6/18/2020,6/22/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Dana Balter,48
NY,24,DCCC Targeting and Analytics Department,6/18/2020,6/22/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,John Katko,45
GA,7,Public Policy Polling,6/19/2020,6/20/2020,589,v,D,2020,11/3/2020,general,FALSE,DEM,Carolyn Bourdeaux,42
GA,7,Public Policy Polling,6/19/2020,6/20/2020,589,v,D,2020,11/3/2020,general,FALSE,REP,Rich McCormick,39
TX,24,ALG Research,6/11/2020,6/15/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Candace Valenzuela,45
TX,24,ALG Research,6/11/2020,6/15/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Beth Van Duyne,39
CA,1,Lake Research Partners,6/10/2020,6/14/2020,500,lv,D,2020,11/3/2020,general,FALSE,DEM,Audrey Denney,41
CA,1,Lake Research Partners,6/10/2020,6/14/2020,500,lv,D,2020,11/3/2020,general,FALSE,REP,Doug LaMalfa,46
PA,1,Victoria Research & Consulting,6/7/2020,6/14/2020,403,lv,D,2020,11/3/2020,general,FALSE,DEM,Christina M. Finello,46
PA,1,Victoria Research & Consulting,6/7/2020,6/14/2020,403,lv,D,2020,11/3/2020,general,FALSE,REP,Brian Fitzpatrick,46
MN,1,Garin-Hart-Yang Research Group,6/9/2020,6/13/2020,601,lv,D,2020,11/3/2020,general,FALSE,DEM,Dan Feehan,43
MN,1,Garin-Hart-Yang Research Group,6/9/2020,6/13/2020,601,lv,D,2020,11/3/2020,general,FALSE,REP,Jim Hagedorn,42
PA,1,Public Policy Polling,6/10/2020,6/11/2020,753,v,D,2020,11/3/2020,general,FALSE,DEM,Christina M. Finello,38
PA,1,Public Policy Polling,6/10/2020,6/11/2020,753,v,D,2020,11/3/2020,general,FALSE,REP,Brian Fitzpatrick,40
NY,24,"Normington, Petts & Associates",6/8/2020,6/10/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Dana Balter,47
NY,24,"Normington, Petts & Associates",6/8/2020,6/10/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,John Katko,47
MI,3,ALG Research,6/3/2020,6/7/2020,502,lv,D,2020,11/3/2020,general,FALSE,DEM,Hillary Scholten,40
MI,3,ALG Research,6/3/2020,6/7/2020,502,lv,D,2020,11/3/2020,general,FALSE,REP,Peter Meijer,39
MI,3,ALG Research,6/3/2020,6/7/2020,502,lv,D,2020,11/3/2020,general,FALSE,DEM,Hillary Scholten,40
MI,3,ALG Research,6/3/2020,6/7/2020,502,lv,D,2020,11/3/2020,general,FALSE,REP,Lynn Afendoulis,40
PA,10,GBAO,5/28/2020,5/31/2020,600,lv,D,2020,11/3/2020,general,FALSE,DEM,Eugene A. DePasquale,47
PA,10,GBAO,5/28/2020,5/31/2020,600,lv,D,2020,11/3/2020,general,FALSE,REP,Scott Perry,50
AK,1,Data for Progress,5/21/2020,5/27/2020,589,lv,,2020,11/3/2020,general,FALSE,DEM,Alyse S. Galvin,43
AK,1,Data for Progress,5/21/2020,5/27/2020,589,lv,,2020,11/3/2020,general,FALSE,REP,Don Young,42
TX,23,Remington Research Group,5/19/2020,5/20/2020,669,lv,,2020,11/3/2020,general,FALSE,DEM,Gina Ortiz Jones,45
TX,23,Remington Research Group,5/19/2020,5/20/2020,669,lv,,2020,11/3/2020,general,FALSE,REP,Tony Gonzales,43
SC,1,First Tuesday Strategies,5/15/2020,5/18/2020,500,lv,,2020,11/3/2020,general,FALSE,DEM,Joe Cunningham,43.71
SC,1,First Tuesday Strategies,5/15/2020,5/18/2020,500,lv,,2020,11/3/2020,general,FALSE,REP,Nancy Mace,45.06
SC,1,First Tuesday Strategies,5/15/2020,5/18/2020,500,lv,,2020,11/3/2020,general,FALSE,DEM,Joe Cunningham,43.15
SC,1,First Tuesday Strategies,5/15/2020,5/18/2020,500,lv,,2020,11/3/2020,general,FALSE,REP,Kathy Landing,44.81
NE,2,DCCC Targeting and Analytics Department,5/7/2020,5/10/2020,448,lv,D,2020,11/3/2020,general,FALSE,DEM,Kara Eastman,48
NE,2,DCCC Targeting and Analytics Department,5/7/2020,5/10/2020,448,lv,D,2020,11/3/2020,general,FALSE,REP,Don Bacon,47
CA,25,DCCC Targeting and Analytics Department,5/6/2020,5/10/2020,675,lv,D,2020,5/12/2020,general,FALSE,DEM,Christy Smith,48
CA,25,DCCC Targeting and Analytics Department,5/6/2020,5/10/2020,675,lv,D,2020,5/12/2020,general,FALSE,REP,Mike Garcia,46
PR,1,Beacon Research,5/3/2020,5/7/2020,903,lv,,2020,11/3/2020,general,FALSE,NPP,Jenniffer González,48
PR,1,Beacon Research,5/3/2020,5/7/2020,903,lv,,2020,11/3/2020,general,FALSE,PPD,Aníbal Acevedo-Vilá,15
PR,1,Beacon Research,5/3/2020,5/7/2020,903,lv,,2020,11/3/2020,general,FALSE,IND,Zayira Jordán Conde,4
MI,6,Victoria Research & Consulting,5/2/2020,5/5/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Jon Hoadley,38
MI,6,Victoria Research & Consulting,5/2/2020,5/5/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Fred Upton,37
CA,4,Lake Research Partners,4/26/2020,5/4/2020,2196,lv,D,2020,11/3/2020,general,FALSE,DEM,Brynne S. Kennedy,40
CA,4,Lake Research Partners,4/26/2020,5/4/2020,2196,lv,D,2020,11/3/2020,general,FALSE,REP,Tom McClintock,46
OH,1,DCCC Targeting and Analytics Department,4/29/2020,4/30/2020,455,lv,D,2020,11/3/2020,general,FALSE,DEM,Kate Schroder,43
OH,1,DCCC Targeting and Analytics Department,4/29/2020,4/30/2020,455,lv,D,2020,11/3/2020,general,FALSE,REP,Steve Chabot,50
CA,50,Strategies 360,3/18/2020,3/21/2020,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Ammar Campa-Najjar,45
CA,50,Strategies 360,3/18/2020,3/21/2020,400,lv,D,2020,11/3/2020,general,FALSE,REP,Darrell Issa,48
GA,6,"North Star Opinion Research/Ayres, McHenry & Associates",3/15/2020,3/17/2020,400,rv,R,2020,11/3/2020,general,FALSE,DEM,Lucy McBath,47
GA,6,"North Star Opinion Research/Ayres, McHenry & Associates",3/15/2020,3/17/2020,400,rv,R,2020,11/3/2020,general,FALSE,REP,Karen Handel,49
MT,1,Public Policy Polling,3/12/2020,3/13/2020,903,v,D,2020,11/3/2020,general,FALSE,DEM,Kathleen Williams,45
MT,1,Public Policy Polling,3/12/2020,3/13/2020,903,v,D,2020,11/3/2020,general,FALSE,REP,Matt Rosendale,45
MN,1,Harper Polling,3/10/2020,3/12/2020,406,lv,R,2020,11/3/2020,general,FALSE,DEM,Dan Feehan,33
MN,1,Harper Polling,3/10/2020,3/12/2020,406,lv,R,2020,11/3/2020,general,FALSE,REP,Jim Hagedorn,49
IA,3,Tarrance Group,3/10/2020,3/12/2020,400,rv,R,2020,11/3/2020,general,FALSE,DEM,Cindy Axne,48
IA,3,Tarrance Group,3/10/2020,3/12/2020,400,rv,R,2020,11/3/2020,general,FALSE,REP,David Young,48
NJ,7,Basswood Research,3/10/2020,3/11/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Tom Malinowski,38
NJ,7,Basswood Research,3/10/2020,3/11/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Thomas H. Kean Jr.,39
PA,17,OnMessage Inc.,3/9/2020,3/11/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Conor Lamb,54
PA,17,OnMessage Inc.,3/9/2020,3/11/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Richard Sean Parnell,36
TX,7,Remington Research Group,3/4/2020,3/5/2020,1044,lv,R,2020,11/3/2020,general,FALSE,DEM,Lizzie Fletcher,45
TX,7,Remington Research Group,3/4/2020,3/5/2020,1044,lv,R,2020,11/3/2020,general,FALSE,REP,Wesley Hunt,45
IA,1,Public Opinion Strategies,3/3/2020,3/5/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Abby Finkenauer,45
IA,1,Public Opinion Strategies,3/3/2020,3/5/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Ashley Hinson,44
PR,1,El Nuevo Día/The Research Office,2/21/2020,2/25/2020,1000,rv,,2020,11/3/2020,general,FALSE,NPP,Jenniffer González,41
PR,1,El Nuevo Día/The Research Office,2/21/2020,2/25/2020,1000,rv,,2020,11/3/2020,general,FALSE,PPD,Aníbal Acevedo-Vilá,20
PR,1,El Nuevo Día/The Research Office,2/21/2020,2/25/2020,1000,rv,,2020,11/3/2020,general,FALSE,PRI,Luis Roberto Piñero,5
PR,1,El Nuevo Día/The Research Office,2/21/2020,2/25/2020,1000,rv,,2020,11/3/2020,general,FALSE,IND,Zayira Jordán Conde,5
MO,2,Remington Research Group,2/19/2020,2/20/2020,1360,lv,,2020,11/3/2020,general,FALSE,DEM,Jill Schupp,40
MO,2,Remington Research Group,2/19/2020,2/20/2020,1360,lv,,2020,11/3/2020,general,FALSE,REP,Ann Wagner,50
CA,48,Point Blank Political,1/24/2020,1/24/2020,360,lv,R,2020,11/3/2020,general,FALSE,DEM,Harley Rouda,22.8
CA,48,Point Blank Political,1/24/2020,1/24/2020,360,lv,R,2020,11/3/2020,general,FALSE,REP,Brian Burley,65.4
FL,16,Data Targeting,1/14/2020,1/16/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Margaret Good,33
FL,16,Data Targeting,1/14/2020,1/16/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Vern Buchanan,53
IA,1,Harper Polling,1/11/2020,1/12/2020,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Abby Finkenauer,44
IA,1,Harper Polling,1/11/2020,1/12/2020,400,lv,R,2020,11/3/2020,general,FALSE,REP,Ashley Hinson,40
FL,7,Gravis Marketing/Kaplan Strategies,1/2/2020,1/3/2020,813,rv,,2020,11/3/2020,general,FALSE,DEM,Stephanie Murphy,42.6
FL,7,Gravis Marketing/Kaplan Strategies,1/2/2020,1/3/2020,813,rv,,2020,11/3/2020,general,FALSE,REP,Joel Greenberg,42.5
NM,2,Public Opinion Strategies,12/18/2019,12/19/2019,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Xochitl Torres Small,46
NM,2,Public Opinion Strategies,12/18/2019,12/19/2019,400,lv,R,2020,11/3/2020,general,FALSE,REP,Yvette Herrell,48
IL,6,Ogden & Fry,12/17/2019,12/17/2019,575,lv,R,2020,11/3/2020,general,FALSE,DEM,Sean Casten,37.5
IL,6,Ogden & Fry,12/17/2019,12/17/2019,575,lv,R,2020,11/3/2020,general,FALSE,REP,Jeanne M. Ives,47
TX,10,Remington Research Group,11/6/2019,11/7/2019,848,lv,R,2020,11/3/2020,general,FALSE,DEM,Shannon Hutcheson,41
TX,10,Remington Research Group,11/6/2019,11/7/2019,848,lv,R,2020,11/3/2020,general,FALSE,REP,Michael McCaul,50
PA,1,Remington Research Group,11/6/2019,11/7/2019,803,lv,R,2020,11/3/2020,general,FALSE,DEM,Debbie Wachspress,36
PA,1,Remington Research Group,11/6/2019,11/7/2019,803,lv,R,2020,11/3/2020,general,FALSE,REP,Brian Fitzpatrick,50
UT,4,Remington Research Group,10/5/2019,10/6/2019,819,lv,R,2020,11/3/2020,general,FALSE,DEM,Ben McAdams,45
UT,4,Remington Research Group,10/5/2019,10/6/2019,819,lv,R,2020,11/3/2020,general,FALSE,REP,Jay McFarland,40
CA,50,TP Research,9/26/2019,10/2/2019,692,lv,,2020,11/3/2020,general,FALSE,REP,Carl DeMaio,29
CA,50,TP Research,9/26/2019,10/2/2019,692,lv,,2020,11/3/2020,general,FALSE,REP,Darrell Issa,36
FL,13,St. Pete Polls,9/25/2019,9/25/2019,1254,rv,,2020,11/3/2020,general,FALSE,DEM,Charlie Crist,42
FL,13,St. Pete Polls,9/25/2019,9/25/2019,1254,rv,,2020,11/3/2020,general,FALSE,REP,Rick Baker,35.3
NE,2,GQR Research (GQRR),9/9/2019,9/12/2019,400,lv,D,2020,11/3/2020,general,FALSE,DEM,Kara Eastman,49
NE,2,GQR Research (GQRR),9/9/2019,9/12/2019,400,lv,D,2020,11/3/2020,general,FALSE,REP,Don Bacon,50
NC,9,co/efficient,9/5/2019,9/6/2019,1175,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,44
NC,9,co/efficient,9/5/2019,9/6/2019,1175,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,44
NC,9,co/efficient,9/5/2019,9/6/2019,1175,lv,,2019,9/10/2019,general,FALSE,GRE,Allen K. Smith,2
NC,9,co/efficient,9/5/2019,9/6/2019,1175,lv,,2019,9/10/2019,general,FALSE,LIB,Jeffery Scott,3
NC,9,co/efficient,9/5/2019,9/6/2019,1175,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,48
NC,9,co/efficient,9/5/2019,9/6/2019,1175,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,45
NC,9,Harper Polling/Clarity Campaign Labs,8/26/2019,8/28/2019,551,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,49
NC,9,Harper Polling/Clarity Campaign Labs,8/26/2019,8/28/2019,551,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,44
NC,9,Harper Polling/Clarity Campaign Labs,8/26/2019,8/28/2019,551,lv,,2019,9/10/2019,general,FALSE,GRE,Allen K. Smith,1
NC,9,Harper Polling/Clarity Campaign Labs,8/26/2019,8/28/2019,551,lv,,2019,9/10/2019,general,FALSE,LIB,Jeffery Scott,3
NC,9,Harper Polling/Clarity Campaign Labs,8/26/2019,8/28/2019,551,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,51
NC,9,Harper Polling/Clarity Campaign Labs,8/26/2019,8/28/2019,551,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,46
NC,3,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,DEM,Allen Morris Thomas,40
NC,3,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,REP,Greg Murphy,51
NC,3,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,LIB,Tim Harris,2
NC,3,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,CON,Greg Holt,1
NC,9,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,45
NC,9,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,46
NC,9,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,GRE,Allen K. Smith,1
NC,9,RRH Elections,8/26/2019,8/28/2019,500,lv,,2019,9/10/2019,general,FALSE,LIB,Jeffery Scott,2
TX,7,TargetPoint,8/10/2019,8/11/2019,336,lv,R,2020,11/3/2020,general,FALSE,DEM,Lizzie Fletcher,43
TX,7,TargetPoint,8/10/2019,8/11/2019,336,lv,R,2020,11/3/2020,general,FALSE,REP,Wesley Hunt,45
CA,48,TargetPoint,8/10/2019,8/11/2019,336,lv,R,2020,11/3/2020,general,FALSE,DEM,Harley Rouda,42
CA,48,TargetPoint,8/10/2019,8/11/2019,336,lv,R,2020,11/3/2020,general,FALSE,REP,Michelle Steel,42
IL,14,McLaughlin & Associates,7/30/2019,8/4/2019,300,lv,R,2020,11/3/2020,general,FALSE,DEM,Lauren Underwood,47
IL,14,McLaughlin & Associates,7/30/2019,8/4/2019,300,lv,R,2020,11/3/2020,general,FALSE,REP,James D. Oberweis,38
NC,9,ALG Research,7/15/2019,7/18/2019,450,lv,D,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,46
NC,9,ALG Research,7/15/2019,7/18/2019,450,lv,D,2019,9/10/2019,general,FALSE,REP,Dan Bishop,46
FL,26,McLaughlin & Associates,7/15/2019,7/17/2019,400,lv,,2020,11/3/2020,general,FALSE,DEM,Debbie Mucarsel-Powell,42
FL,26,McLaughlin & Associates,7/15/2019,7/17/2019,400,lv,,2020,11/3/2020,general,FALSE,REP,Carlos Curbelo,45
FL,26,McLaughlin & Associates,7/15/2019,7/17/2019,400,lv,,2020,11/3/2020,general,FALSE,DEM,Debbie Mucarsel-Powell,45
FL,26,McLaughlin & Associates,7/15/2019,7/17/2019,400,lv,,2020,11/3/2020,general,FALSE,REP,Irina Vilariño,33
WI,3,NRCC,7/7/2019,7/11/2019,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Ron Kind,43
WI,3,NRCC,7/7/2019,7/11/2019,400,lv,R,2020,11/3/2020,general,FALSE,REP,Patrick Testin,45
CA,21,NRCC,6/30/2019,7/2/2019,400,lv,R,2020,11/3/2020,general,FALSE,DEM,TJ Cox,36
CA,21,NRCC,6/30/2019,7/2/2019,400,lv,R,2020,11/3/2020,general,FALSE,REP,David G. Valadao,52
GA,6,NRCC,6/30/2019,7/2/2019,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Lucy McBath,42
GA,6,NRCC,6/30/2019,7/2/2019,400,lv,R,2020,11/3/2020,general,FALSE,REP,Karen Handel,46
CA,39,NRCC,6/30/2019,7/2/2019,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Gilbert Cisneros,44
CA,39,NRCC,6/30/2019,7/2/2019,400,lv,R,2020,11/3/2020,general,FALSE,REP,Young Kim,46
NJ,7,NRCC,6/24/2019,6/26/2019,400,lv,R,2020,11/3/2020,general,FALSE,DEM,Tom Malinowski,42
NJ,7,NRCC,6/24/2019,6/26/2019,400,lv,R,2020,11/3/2020,general,FALSE,REP,Thomas H. Kean Jr.,44
NC,9,Neighborhood Research and Media,5/20/2019,5/30/2019,358,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,41
NC,9,Neighborhood Research and Media,5/20/2019,5/30/2019,358,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,39.4
NC,9,Neighborhood Research and Media,5/20/2019,5/30/2019,358,lv,,2019,9/10/2019,general,FALSE,GRE,Allen K. Smith,0.8
NC,9,Neighborhood Research and Media,5/20/2019,5/30/2019,358,lv,,2019,9/10/2019,general,FALSE,LIB,Jeffery Scott,2
NC,9,JMC Analytics,5/21/2019,5/24/2019,350,lv,,2019,9/10/2019,general,FALSE,DEM,Daniel Kent McCready,42
NC,9,JMC Analytics,5/21/2019,5/24/2019,350,lv,,2019,9/10/2019,general,FALSE,REP,Dan Bishop,46
NC,9,JMC Analytics,5/21/2019,5/24/2019,350,lv,,2019,9/10/2019,general,FALSE,GRE,Allen K. Smith,1
NC,9,JMC Analytics,5/21/2019,5/24/2019,350,lv,,2019,9/10/2019,general,FALSE,LIB,Jeffery Scott,1
NM,2,The Strategy Group Company,1/23/2019,1/27/2019,1070,lv,R,2020,11/3/2020,general,FALSE,DEM,Xochitl Torres Small,38
NM,2,The Strategy Group Company,1/23/2019,1/27/2019,1070,lv,R,2020,11/3/2020,general,FALSE,REP,Yvette Herrell,51
IA,4,20/20 Insight,1/16/2019,1/17/2019,472,lv,D,2020,11/3/2020,general,FALSE,DEM,J.D. Scholten,44
IA,4,20/20 Insight,1/16/2019,1/17/2019,472,lv,D,2020,11/3/2020,general,FALSE,REP,Steve King,39
FL,15,St. Pete Polls,11/5/2018,11/5/2018,1194,lv,,2018,11/6/2018,general,FALSE,DEM,Kristen Carlson,44.3
FL,15,St. Pete Polls,11/5/2018,11/5/2018,1194,lv,,2018,11/6/2018,general,FALSE,REP,Ross Spano,46.2
SD,1,Change Research,11/2/2018,11/4/2018,851,lv,,2018,11/6/2018,general,FALSE,DEM,Tim Bjorkman,41
SD,1,Change Research,11/2/2018,11/4/2018,851,lv,,2018,11/6/2018,general,FALSE,REP,Dusty Johnson,51
SD,1,Change Research,11/2/2018,11/4/2018,851,lv,,2018,11/6/2018,general,FALSE,IND,Ronald Wieczorek,3
SD,1,Change Research,11/2/2018,11/4/2018,851,lv,,2018,11/6/2018,general,FALSE,LIB,George D. Hendrickson,2
WY,1,Change Research,11/2/2018,11/4/2018,858,lv,,2018,11/6/2018,general,FALSE,DEM,Greg Hunter,28
WY,1,Change Research,11/2/2018,11/4/2018,858,lv,,2018,11/6/2018,general,FALSE,REP,Liz Cheney,55
WY,1,Change Research,11/2/2018,11/4/2018,858,lv,,2018,11/6/2018,general,FALSE,LIB,Richard P. Brubaker,7
WY,1,Change Research,11/2/2018,11/4/2018,858,lv,,2018,11/6/2018,general,FALSE,CON,Daniel Clyde Cummings,6
MT,1,Change Research,11/2/2018,11/4/2018,879,lv,,2018,11/6/2018,general,FALSE,DEM,Kathleen Williams,44
MT,1,Change Research,11/2/2018,11/4/2018,879,lv,,2018,11/6/2018,general,FALSE,REP,Greg Gianforte,52
MT,1,Change Research,11/2/2018,11/4/2018,879,lv,,2018,11/6/2018,general,FALSE,LIB,Elinor Swanson,2
GA,6,Change Research,11/2/2018,11/4/2018,395,lv,D,2018,11/6/2018,general,FALSE,DEM,Lucy McBath,51
GA,6,Change Research,11/2/2018,11/4/2018,395,lv,D,2018,11/6/2018,general,FALSE,REP,Karen Handel,45
NC,13,Change Research,11/2/2018,11/4/2018,567,lv,D,2018,11/6/2018,general,FALSE,DEM,Kathy Manning,43
NC,13,Change Research,11/2/2018,11/4/2018,567,lv,D,2018,11/6/2018,general,FALSE,REP,Ted Budd,43
NC,13,Change Research,11/2/2018,11/4/2018,567,lv,D,2018,11/6/2018,general,FALSE,LIB,Thomas Aaron Bailey,2
NC,13,Change Research,11/2/2018,11/4/2018,567,lv,D,2018,11/6/2018,general,FALSE,GRE,Robert Corriher,1
VA,2,Change Research,11/2/2018,11/4/2018,710,lv,D,2018,11/6/2018,general,FALSE,DEM,Elaine G. Luria,47
VA,2,Change Research,11/2/2018,11/4/2018,710,lv,D,2018,11/6/2018,general,FALSE,REP,Scott W. Taylor,47
MI,6,Change Research,11/2/2018,11/4/2018,460,lv,D,2018,11/6/2018,general,FALSE,DEM,Matt Longjohn,42
MI,6,Change Research,11/2/2018,11/4/2018,460,lv,D,2018,11/6/2018,general,FALSE,REP,Fred Upton,40
MI,6,Change Research,11/2/2018,11/4/2018,460,lv,D,2018,11/6/2018,general,FALSE,UST,Stephen J. Young,3
MI,8,Change Research,11/2/2018,11/4/2018,501,lv,D,2018,11/6/2018,general,FALSE,DEM,Elissa Slotkin,47
MI,8,Change Research,11/2/2018,11/4/2018,501,lv,D,2018,11/6/2018,general,FALSE,REP,Mike Bishop,46
MI,8,Change Research,11/2/2018,11/4/2018,501,lv,D,2018,11/6/2018,general,FALSE,LIB,Brian Ellison,3
MI,8,Change Research,11/2/2018,11/4/2018,501,lv,D,2018,11/6/2018,general,FALSE,UST,David Jay Lillis,0
OH,4,Change Research,11/2/2018,11/4/2018,350,lv,,2018,11/6/2018,general,FALSE,DEM,Janet Garrett,36
OH,4,Change Research,11/2/2018,11/4/2018,350,lv,,2018,11/6/2018,general,FALSE,REP,Jim Jordan,60
OH,1,Change Research,11/2/2018,11/4/2018,457,lv,D,2018,11/6/2018,general,FALSE,DEM,Aftab Pureval,44
OH,1,Change Research,11/2/2018,11/4/2018,457,lv,D,2018,11/6/2018,general,FALSE,REP,Steve Chabot,47
OH,1,Change Research,11/2/2018,11/4/2018,457,lv,D,2018,11/6/2018,general,FALSE,LIB,Dirk Kubala,2
NY,19,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,505,lv,,2018,11/6/2018,general,FALSE,DEM,Antonio Delgado,43.28
NY,19,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,505,lv,,2018,11/6/2018,general,FALSE,REP,John J. Faso,41.6
NY,19,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,505,rv,,2018,11/6/2018,general,FALSE,DEM,Antonio Delgado,39.44
NY,19,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,505,rv,,2018,11/6/2018,general,FALSE,REP,John J. Faso,38.45
NY,22,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,506,lv,,2018,11/6/2018,general,FALSE,DEM,Anthony J. Brindisi,44.95
NY,22,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,506,lv,,2018,11/6/2018,general,FALSE,REP,Claudia Tenney,45.88
NY,22,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,506,rv,,2018,11/6/2018,general,FALSE,DEM,Anthony J. Brindisi,40.09
NY,22,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,506,rv,,2018,11/6/2018,general,FALSE,REP,Claudia Tenney,45.94
KY,6,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,438,lv,,2018,11/6/2018,general,FALSE,DEM,Amy McGrath,44.01
KY,6,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,438,lv,,2018,11/6/2018,general,FALSE,REP,Andy Barr,44.4
KY,6,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,438,rv,,2018,11/6/2018,general,FALSE,DEM,Amy McGrath,38.41
KY,6,Siena College/The New York Times Upshot,11/1/2018,11/4/2018,438,rv,,2018,11/6/2018,general,FALSE,REP,Andy Barr,47.29
NH,1,University of New Hampshire,11/1/2018,11/4/2018,309,lv,,2018,11/6/2018,general,FALSE,DEM,Chris Pappas,53
NH,1,University of New Hampshire,11/1/2018,11/4/2018,309,lv,,2018,11/6/2018,general,FALSE,REP,Eddie Edwards,40
NH,1,University of New Hampshire,11/1/2018,11/4/2018,309,lv,,2018,11/6/2018,general,FALSE,LIB,Dan Belforti,3
NH,2,University of New Hampshire,11/1/2018,11/4/2018,321,lv,,2018,11/6/2018,general,FALSE,DEM,Ann McLane Kuster,56
NH,2,University of New Hampshire,11/1/2018,11/4/2018,321,lv,,2018,11/6/2018,general,FALSE,REP,Steven Negron,35
NH,2,University of New Hampshire,11/1/2018,11/4/2018,321,lv,,2018,11/6/2018,general,FALSE,LIB,Justin F. O'Donnell,2
NV,1,Emerson College,11/1/2018,11/4/2018,238,lv,,2018,11/6/2018,general,FALSE,DEM,Dina Titus,58.3
NV,1,Emerson College,11/1/2018,11/4/2018,238,lv,,2018,11/6/2018,general,FALSE,REP,Joyce Bentley,28.3
NV,2,Emerson College,11/1/2018,11/4/2018,365,lv,,2018,11/6/2018,general,FALSE,DEM,Clint Koble,36.9
NV,2,Emerson College,11/1/2018,11/4/2018,365,lv,,2018,11/6/2018,general,FALSE,REP,Mark E. Amodei,57.5
NV,3,Emerson College,11/1/2018,11/4/2018,332,lv,,2018,11/6/2018,general,FALSE,DEM,Susie Lee,50.6
